"genus","Species","campaign","observer","site","transect","intercept_cm","family_molecules","new_label","GrowthForm","PlanarArea","BenthicType","ntrans","ntransadded","length","cover"
"Isopora","Isopora palifera",2014,"TB","Horseshoe",3,4,"Acroporidae","Isoporan","Arborescent",1256.63706143592,"HardCoral",6,6,1981,0.330166666666667
"Isopora","Isopora palifera",2011,"ahb","Horseshoe",4,12,"Acroporidae","Isoporan","Arborescent",11309.7335529233,"HardCoral",6,6,2096,0.349333333333333
"Isopora","Isopora palifera",2011,"ahb","Trimodal",2,10,"Acroporidae","Isoporan","Arborescent",7853.98163397448,"HardCoral",6,6,2155,0.359166666666667
"Isopora","Isopora palifera",2014,"TB","Horseshoe",3,6,"Acroporidae","Isoporan","Arborescent",2827.43338823081,"HardCoral",6,6,1981,0.330166666666667
"Isopora","Isopora palifera",2011,"ahb","Trimodal",5,8,"Acroporidae","Isoporan","Arborescent",5026.54824574367,"HardCoral",6,6,2155,0.359166666666667
"Isopora","Isopora palifera",2014,"TB","Horseshoe",4,4,"Acroporidae","Isoporan","Arborescent",1256.63706143592,"HardCoral",6,6,1981,0.330166666666667
"Isopora","Isopora palifera",2011,"ahb","Lizard Head",4,22,"Acroporidae","Isoporan","Arborescent",38013.2711084365,"HardCoral",6,6,845,0.140833333333333
"Isopora","Isopora palifera",2015,"TB","Gnarly Tree",2,21,"Acroporidae","Isoporan","Arborescent",34636.0590058275,"HardCoral",5,6,648,0.108
"Isopora","Isopora palifera",2015,"TB","Washing Machine",1,9,"Acroporidae","Isoporan","Arborescent",6361.72512351933,"HardCoral",5,6,424,0.0706666666666667
"Isopora","Isopora palifera",2014,"TB","Lagoon 2",4,8,"Acroporidae","Isoporan","Arborescent",5026.54824574367,"HardCoral",6,6,1350,0.225
"Isopora","Isopora palifera",2011,"ahb","Trimodal",4,6,"Acroporidae","Isoporan","Arborescent",2827.43338823081,"HardCoral",6,6,2155,0.359166666666667
"Isopora","Isopora palifera",2015,"TB","Gnarly Tree",1,11,"Acroporidae","Isoporan","Arborescent",9503.31777710913,"HardCoral",5,6,648,0.108
"Isopora","Isopora palifera",2014,"TB","Horseshoe",4,12,"Acroporidae","Isoporan","Arborescent",11309.7335529233,"HardCoral",6,6,1981,0.330166666666667
"Isopora","Isopora palifera",2015,"TB","Trimodal",1,15,"Acroporidae","Isoporan","Arborescent",17671.4586764426,"HardCoral",5,6,172,0.0286666666666667
"Isopora","Isopora palifera",2014,"TB","Lagoon 2",4,9,"Acroporidae","Isoporan","Arborescent",6361.72512351933,"HardCoral",6,6,1350,0.225
"Isopora","Isopora palifera",2014,"TB","Trimodal",4,8,"Acroporidae","Isoporan","Arborescent",5026.54824574367,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2014,"TB","Trimodal",4,7,"Acroporidae","Isoporan","Arborescent",3848.4510006475,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2011,"ahb","Trimodal",5,13,"Acroporidae","Isoporan","Arborescent",13273.2289614169,"HardCoral",6,6,2155,0.359166666666667
"Isopora","Isopora palifera",2011,"ahb","Trimodal",5,11,"Acroporidae","Isoporan","Arborescent",9503.31777710913,"HardCoral",6,6,2155,0.359166666666667
"Isopora","Isopora palifera",2015,"TB","North of Paradise",1,19,"Acroporidae","Isoporan","Arborescent",28352.8736986479,"HardCoral",5,6,405,0.0675
"Isopora","Isopora palifera",2011,"ahb","Trimodal",1,8,"Acroporidae","Isoporan","Arborescent",5026.54824574367,"HardCoral",6,6,2155,0.359166666666667
"Isopora","Isopora palifera",2017,"ahb","Lagoon 2",1,13,"Acroporidae","Isoporan","Arborescent",13273.2289614169,"HardCoral",8,8,380,0.0475
"Isopora","Isopora palifera",2011,"ahb","Trimodal",4,11,"Acroporidae","Isoporan","Arborescent",9503.31777710913,"HardCoral",6,6,2155,0.359166666666667
"Isopora","Isopora palifera",2014,"TB","Trimodal",2,7,"Acroporidae","Isoporan","Arborescent",3848.4510006475,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2015,"TB","Washing Machine",1,5,"Acroporidae","Isoporan","Arborescent",1963.49540849362,"HardCoral",5,6,424,0.0706666666666667
"Isopora","Isopora palifera",2014,"TB","Trimodal",2,9,"Acroporidae","Isoporan","Arborescent",6361.72512351933,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2014,"TB","Trimodal",1,11,"Acroporidae","Isoporan","Arborescent",9503.31777710913,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2014,"TB","Lagoon 2",2,7,"Acroporidae","Isoporan","Arborescent",3848.4510006475,"HardCoral",6,6,1350,0.225
"Isopora","Isopora palifera",2014,"TB","Trimodal",5,4,"Acroporidae","Isoporan","Arborescent",1256.63706143592,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2015,"TB","Vickies",1,12,"Acroporidae","Isoporan","Arborescent",11309.7335529233,"HardCoral",5,6,360,0.06
"Isopora","Isopora palifera",2015,"TB","North Reef",5,4,"Acroporidae","Isoporan","Arborescent",1256.63706143592,"HardCoral",5,6,122,0.0203333333333333
"Isopora","Isopora palifera",2014,"TB","Trimodal",1,8,"Acroporidae","Isoporan","Arborescent",5026.54824574367,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2015,"TB","Trimodal",1,3,"Acroporidae","Isoporan","Arborescent",706.858347057703,"HardCoral",5,6,172,0.0286666666666667
"Isopora","Isopora palifera",2014,"TB","Trimodal",2,10,"Acroporidae","Isoporan","Arborescent",7853.98163397448,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2014,"TB","Trimodal",2,26,"Acroporidae","Isoporan","Arborescent",53092.9158456675,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2014,"TB","Lagoon 2",6,10,"Acroporidae","Isoporan","Arborescent",7853.98163397448,"HardCoral",6,6,1350,0.225
"Isopora","Isopora palifera",2017,"ahb","Lagoon 2",3,6,"Acroporidae","Isoporan","Arborescent",2827.43338823081,"HardCoral",8,8,380,0.0475
"Isopora","Isopora palifera",2015,"TB","North Reef",4,3,"Acroporidae","Isoporan","Arborescent",706.858347057703,"HardCoral",5,6,122,0.0203333333333333
"Isopora","Isopora palifera",2014,"TB","Lagoon 2",6,5,"Acroporidae","Isoporan","Arborescent",1963.49540849362,"HardCoral",6,6,1350,0.225
"Isopora","Isopora palifera",2011,"ahb","Trimodal",2,15,"Acroporidae","Isoporan","Arborescent",17671.4586764426,"HardCoral",6,6,2155,0.359166666666667
"Isopora","Isopora palifera",2014,"TB","Lagoon 2",6,16,"Acroporidae","Isoporan","Arborescent",20106.1929829747,"HardCoral",6,6,1350,0.225
"Isopora","Isopora palifera",2011,"ahb","Trimodal",4,6,"Acroporidae","Isoporan","Arborescent",2827.43338823081,"HardCoral",6,6,2155,0.359166666666667
"Isopora","Isopora palifera",2015,"TB","North of Paradise",1,13,"Acroporidae","Isoporan","Arborescent",13273.2289614169,"HardCoral",5,6,405,0.0675
"Isopora","Isopora palifera",2014,"TB","Trimodal",6,6,"Acroporidae","Isoporan","Arborescent",2827.43338823081,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2014,"TB","Lagoon 2",1,9,"Acroporidae","Isoporan","Arborescent",6361.72512351933,"HardCoral",6,6,1350,0.225
"Isopora","Isopora palifera",2011,"ahb","Lizard Head",3,12,"Acroporidae","Isoporan","Arborescent",11309.7335529233,"HardCoral",6,6,845,0.140833333333333
"Isopora","Isopora palifera",2014,"TB","Trimodal",1,7,"Acroporidae","Isoporan","Arborescent",3848.4510006475,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2014,"TB","Trimodal",4,6,"Acroporidae","Isoporan","Arborescent",2827.43338823081,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2011,"ahb","Trimodal",2,6,"Acroporidae","Isoporan","Arborescent",2827.43338823081,"HardCoral",6,6,2155,0.359166666666667
"Isopora","Isopora palifera",2015,"TB","Vickies",4,35,"Acroporidae","Isoporan","Arborescent",96211.2750161874,"HardCoral",5,6,360,0.06
"Isopora","Isopora palifera",2015,"TB","Mermaid Cove",1,5,"Acroporidae","Isoporan","Arborescent",1963.49540849362,"HardCoral",5,6,196,0.0326666666666667
"Isopora","Isopora palifera",2011,"ahb","Trimodal",3,12,"Acroporidae","Isoporan","Arborescent",11309.7335529233,"HardCoral",6,6,2155,0.359166666666667
"Isopora","Isopora palifera",2011,"ahb","Trimodal",4,10,"Acroporidae","Isoporan","Arborescent",7853.98163397448,"HardCoral",6,6,2155,0.359166666666667
"Isopora","Isopora palifera",2014,"TB","Trimodal",1,5,"Acroporidae","Isoporan","Arborescent",1963.49540849362,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2015,"TB","North of Paradise",1,8,"Acroporidae","Isoporan","Arborescent",5026.54824574367,"HardCoral",5,6,405,0.0675
"Isopora","Isopora palifera",2014,"TB","Trimodal",4,14,"Acroporidae","Isoporan","Arborescent",15393.80400259,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2011,"ahb","Lizard Head",1,6,"Acroporidae","Isoporan","Arborescent",2827.43338823081,"HardCoral",6,6,845,0.140833333333333
"Isopora","Isopora palifera",2014,"TB","Lagoon 2",6,6,"Acroporidae","Isoporan","Arborescent",2827.43338823081,"HardCoral",6,6,1350,0.225
"Isopora","Isopora palifera",2014,"TB","Trimodal",5,6,"Acroporidae","Isoporan","Arborescent",2827.43338823081,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2014,"TB","Lagoon 2",1,10,"Acroporidae","Isoporan","Arborescent",7853.98163397448,"HardCoral",6,6,1350,0.225
"Isopora","Isopora palifera",2014,"TB","Trimodal",5,7,"Acroporidae","Isoporan","Arborescent",3848.4510006475,"HardCoral",6,6,1932,0.322
"Isopora","Isopora palifera",2015,"TB","Mermaid Cove",4,4,"Acroporidae","Isoporan","Arborescent",1256.63706143592,"HardCoral",5,6,196,0.0326666666666667
"Isopora","Isopora palifera",2015,"TB","Southeast",1,4,"Acroporidae","Isoporan","Arborescent",1256.63706143592,"HardCoral",5,6,152,0.0253333333333333
"Isopora","Isopora palifera",2015,"TB","North of Paradise",4,4,"Acroporidae","Isoporan","Arborescent",1256.63706143592,"HardCoral",5,6,405,0.0675
"Isopora","Isopora palifera",2016,"jsm","Horseshoe",1,5,"Acroporidae","Isoporan","Arborescent",1963.49540849362,"HardCoral",6,6,995,0.165833333333333
"Isopora","Isopora palifera",2015,"TB","Mermaid Cove",4,16,"Acroporidae","Isoporan","Arborescent",20106.1929829747,"HardCoral",5,6,196,0.0326666666666667
"Isopora","Isopora palifera",2015,"TB","Trimodal",1,3,"Acroporidae","Isoporan","Arborescent",706.858347057703,"HardCoral",5,6,172,0.0286666666666667
"Isopora","Isopora palifera",2014,"TB","Lagoon 2",6,6,"Acroporidae","Isoporan","Arborescent",2827.43338823081,"HardCoral",6,6,1350,0.225
"Isoporan","Isoporan",1995,"AHB","North Reef",3,18,NA,"Isoporan","Columnar",25446.9004940773,"HardCoral",15,15,7493,0.499533333333333
"Isoporan","Isoporan",1995,"AHB","North Reef",11,2,NA,"Isoporan","Columnar",314.159265358979,"HardCoral",15,15,7493,0.499533333333333
"Isoporan","Isoporan",1995,"AHB","North Reef",13,20,NA,"Isoporan","Columnar",31415.9265358979,"HardCoral",15,15,7493,0.499533333333333
"Isoporan","Isoporan",1995,"AHB","South Island",1,14,NA,"Isoporan","Columnar",15393.80400259,"HardCoral",15,15,4706,0.313733333333333
"Isoporan","Isoporan",1995,"AHB","South Island",3,20,NA,"Isoporan","Columnar",31415.9265358979,"HardCoral",15,15,4706,0.313733333333333
"Isoporan","Isoporan",1995,"AHB","South Island",10,28,NA,"Isoporan","Columnar",61575.2160103599,"HardCoral",15,15,4706,0.313733333333333
"Leptastrea","Leptastrea bewickensis",2016,"kz","Gnarly Tree",2,5,"Incertae sedis","Faviidae","Encrusting",1963.49540849362,"HardCoral",6,6,137,0.0228333333333333
"Leptastrea","Leptastrea inaequalis",2017,"ahb","Gnarly Tree",4,6,"Incertae sedis","Faviidae","Massive",2827.43338823081,"HardCoral",6,6,166,0.0276666666666667
"Leptastrea","Leptastrea inaequalis",2017,"ahb","Lizard Head",4,7,"Incertae sedis","Faviidae","Massive",3848.4510006475,"HardCoral",5,6,68,0.0113333333333333
"Leptastrea","Leptastrea inaequalis",2016,"kz","Gnarly Tree",1,3,"Incertae sedis","Faviidae","Massive",706.858347057703,"HardCoral",6,6,137,0.0228333333333333
"Leptastrea","Leptastrea inaequalis",2015,"TB","South Island",4,10,"Incertae sedis","Faviidae","Massive",7853.98163397448,"HardCoral",5,6,270,0.045
"Leptastrea","Leptastrea inaequalis",2016,"kz","Lizard Head",2,6,"Incertae sedis","Faviidae","Massive",2827.43338823081,"HardCoral",6,6,65,0.0108333333333333
"Leptastrea","Leptastrea inaequalis",2016,"kz","Lizard Head",6,15,"Incertae sedis","Faviidae","Massive",17671.4586764426,"HardCoral",6,6,65,0.0108333333333333
"Leptastrea","Leptastrea inaequalis",2015,"TB","South Island",4,12,"Incertae sedis","Faviidae","Massive",11309.7335529233,"HardCoral",5,6,270,0.045
"Leptastrea","Leptastrea inaequalis",2016,"md","Lagoon 2",6,15,"Incertae sedis","Faviidae","Massive",17671.4586764426,"HardCoral",6,6,315,0.0525
"Leptastrea","Leptastrea inaequalis",2016,"kz","North Reef",5,4,"Incertae sedis","Faviidae","Massive",1256.63706143592,"HardCoral",12,12,322,0.0268333333333333
"Leptastrea","Leptastrea pruinosa",2015,"TB","Lagoon 1",3,17,"Incertae sedis","Faviidae","Encrusting",22698.0069221863,"HardCoral",5,6,1055,0.175833333333333
"Leptastrea","Leptastrea pruinosa",2016,"md","Turtle Beach",2,15,"Incertae sedis","Faviidae","Encrusting",17671.4586764426,"HardCoral",6,6,1835,0.305833333333333
"Leptastrea","Leptastrea pruinosa",2015,"TB","Lagoon 1",4,20,"Incertae sedis","Faviidae","Encrusting",31415.9265358979,"HardCoral",5,6,1055,0.175833333333333
"Leptastrea","Leptastrea purpurea",2015,"TB","Mermaid Cove",5,5,"Incertae sedis","Faviidae","Encrusting",1963.49540849362,"HardCoral",5,6,196,0.0326666666666667
"Leptastrea","Leptastrea purpurea",2017,"ahb","Washing Machine",1,4,"Incertae sedis","Faviidae","Encrusting",1256.63706143592,"HardCoral",5,6,181,0.0301666666666667
"Leptastrea","Leptastrea transversa",2017,"ahb","Lagoon 2",1,11,"Incertae sedis","Faviidae","Encrusting",9503.31777710913,"HardCoral",8,8,380,0.0475
"Leptastrea","Leptastrea transversa",2016,"jsm","Lagoon 1",2,15,"Incertae sedis","Faviidae","Encrusting",17671.4586764426,"HardCoral",6,6,1175,0.195833333333333
"Leptastrea","Leptastrea transversa",2017,"ahb","North Reef",2,8,"Incertae sedis","Faviidae","Encrusting",5026.54824574367,"HardCoral",5,6,176,0.0293333333333333
"Leptastrea","Leptastrea transversa",2016,"jsm","Cooks Path",1,5,"Incertae sedis","Faviidae","Encrusting",1963.49540849362,"HardCoral",6,6,555,0.0925
"Leptastrea","Leptastrea transversa",2017,"ahb","Southeast",1,9,"Incertae sedis","Faviidae","Encrusting",6361.72512351933,"HardCoral",6,6,98,0.0163333333333333
"Leptastrea","Leptastrea transversa",2017,"ahb","Trimodal",1,18,"Incertae sedis","Faviidae","Encrusting",25446.9004940773,"HardCoral",6,6,99,0.0165
"Leptastrea","Leptastrea transversa",2016,"jsm","Vickies",3,10,"Incertae sedis","Faviidae","Encrusting",7853.98163397448,"HardCoral",6,6,380,0.0633333333333333
"Leptastrea","Leptastrea transversa",2017,"ahb","North Reef",5,10,"Incertae sedis","Faviidae","Encrusting",7853.98163397448,"HardCoral",5,6,176,0.0293333333333333
"Leptastrea","Leptastrea transversa",2014,"TB","Lagoon 1",2,5,"Incertae sedis","Faviidae","Encrusting",1963.49540849362,"HardCoral",6,6,1432,0.238666666666667
"Leptastrea","Leptastrea transversa",2016,"jsm","Cooks Path",2,10,"Incertae sedis","Faviidae","Encrusting",7853.98163397448,"HardCoral",6,6,555,0.0925
"Leptoria","Leptoria phrygia",2017,"ahb","Washing Machine",5,9,"Merulinidae","Faviidae","Massive",6361.72512351933,"HardCoral",5,6,181,0.0301666666666667
"Leptoria","Leptoria phrygia",2016,"kz","North of Paradise",3,2,"Merulinidae","Faviidae","Massive",314.159265358979,"HardCoral",6,6,176,0.0293333333333333
"Leptoria","Leptoria phrygia",2014,"TB","Lagoon 1",2,40,"Merulinidae","Faviidae","Massive",125663.706143592,"HardCoral",6,6,1432,0.238666666666667
"Leptoria","Leptoria phrygia",2016,"kz","Gnarly Tree",5,6,"Merulinidae","Faviidae","Massive",2827.43338823081,"HardCoral",6,6,137,0.0228333333333333
"Leptoria","Leptoria phrygia",2016,"md","Turtle Beach",6,10,"Merulinidae","Faviidae","Massive",7853.98163397448,"HardCoral",6,6,1835,0.305833333333333
"Leptoria","Leptoria phrygia",2015,"TB","Mermaid Cove",1,12,"Merulinidae","Faviidae","Massive",11309.7335529233,"HardCoral",5,6,196,0.0326666666666667
"Leptoria","Leptoria phrygia",2017,"ahb","Gnarly Tree",1,7,"Merulinidae","Faviidae","Massive",3848.4510006475,"HardCoral",6,6,166,0.0276666666666667
"Leptoria","Leptoria phrygia",2017,"ahb","Trimodal",4,6,"Merulinidae","Faviidae","Massive",2827.43338823081,"HardCoral",6,6,99,0.0165
"Leptoria","Leptoria phrygia",2017,"ahb","Southeast",2,13,"Merulinidae","Faviidae","Massive",13273.2289614169,"HardCoral",6,6,98,0.0163333333333333
"Leptoria","Leptoria phrygia",2016,"jsm","Vickies",3,10,"Merulinidae","Faviidae","Massive",7853.98163397448,"HardCoral",6,6,380,0.0633333333333333
"Leptoria","Leptoria phrygia",2016,"kz","Gnarly Tree",5,1,"Merulinidae","Faviidae","Massive",78.5398163397448,"HardCoral",6,6,137,0.0228333333333333
"Leptoria","Leptoria phrygia",2015,"TB","Resort",2,18,"Merulinidae","Faviidae","Massive",25446.9004940773,"HardCoral",5,6,984,0.164
"Leptoria","Leptoria phrygia",2016,"kz","North of Paradise",5,7,"Merulinidae","Faviidae","Massive",3848.4510006475,"HardCoral",6,6,176,0.0293333333333333
"Leptoria","Leptoria phrygia",2016,"kz","Southeast",3,4,"Merulinidae","Faviidae","Massive",1256.63706143592,"HardCoral",6,6,43,0.00716666666666667
"Leptoria","Leptoria phrygia",2017,"ahb","Gnarly Tree",6,9,"Merulinidae","Faviidae","Massive",6361.72512351933,"HardCoral",6,6,166,0.0276666666666667
"Lithophyllon","Lithophyllon repanda",2011,"ahb","Lagoon 2",5,12,"Fungiidae","other Scleractinia","Massive",11309.7335529233,"HardCoral",6,6,1904,0.317333333333333
"Lithophyllon","Lithophyllon repanda",2011,"ahb","Lagoon 1",5,10,"Fungiidae","other Scleractinia","Massive",7853.98163397448,"HardCoral",6,6,1099,0.183166666666667
"Lobophyllia","Lobophyllia hemprichii",2011,"ahb","Lagoon 1",6,11,"Lobophyllidae","Mussidae","Massive",9503.31777710913,"HardCoral",6,6,1099,0.183166666666667
"Lobophyllia","Lobophyllia hemprichii",2014,"TB","Horseshoe",4,4,"Lobophyllidae","Mussidae","Massive",1256.63706143592,"HardCoral",6,6,1981,0.330166666666667
"Lobophyllia","Lobophyllia hemprichii",2014,"TB","Horseshoe",1,7,"Lobophyllidae","Mussidae","Massive",3848.4510006475,"HardCoral",6,6,1981,0.330166666666667
"Lobophyllia","Lobophyllia hemprichii",2014,"TB","Lagoon 1",1,17,"Lobophyllidae","Mussidae","Massive",22698.0069221863,"HardCoral",6,6,1432,0.238666666666667
"Lobophyllia","Lobophyllia hemprichii",2016,"jsm","Lagoon 1",1,25,"Lobophyllidae","Mussidae","Massive",49087.3852123405,"HardCoral",6,6,1175,0.195833333333333
"Lobophyllia","Lobophyllia hemprichii",2014,"TB","Horseshoe",5,90,"Lobophyllidae","Mussidae","Massive",636172.512351933,"HardCoral",6,6,1981,0.330166666666667
"Lobophyllia","Lobophyllia hemprichii",2011,"ahb","Lagoon 2",4,15,"Lobophyllidae","Mussidae","Massive",17671.4586764426,"HardCoral",6,6,1904,0.317333333333333
"Lobophyllia","Lobophyllia hemprichii",2014,"TB","Lagoon 1",1,66,"Lobophyllidae","Mussidae","Massive",342119.439975928,"HardCoral",6,6,1432,0.238666666666667
"Lobophyllia","Lobophyllia hemprichii",2015,"TB","Horseshoe",1,27,"Lobophyllidae","Mussidae","Massive",57255.526111674,"HardCoral",5,6,1355,0.225833333333333
"Lobophyllia","Lobophyllia hemprichii",2017,"ahb","Lagoon 1",2,6,"Lobophyllidae","Mussidae","Massive",2827.43338823081,"HardCoral",6,6,853,0.142166666666667
"Lobophyllia","Lobophyllia radians",2011,"ahb","Trimodal",6,20,"Lobophyllidae","Mussidae","Massive",31415.9265358979,"HardCoral",6,6,2155,0.359166666666667
"Lobophyllia","Lobophyllia radians",2016,"jsm","Vickies",2,15,"Lobophyllidae","Mussidae","Massive",17671.4586764426,"HardCoral",6,6,380,0.0633333333333333
"Lobophyllia","Lobophyllia radians",2015,"TB","Lagoon 1",2,4,"Lobophyllidae","Mussidae","Massive",1256.63706143592,"HardCoral",5,6,1055,0.175833333333333
"Lobophyllia","Lobophyllia radians",2015,"TB","Gnarly Tree",4,19,"Lobophyllidae","Mussidae","Massive",28352.8736986479,"HardCoral",5,6,648,0.108
"Lobophyllia","Lobophyllia radians",2015,"TB","Lagoon 1",1,7,"Lobophyllidae","Mussidae","Massive",3848.4510006475,"HardCoral",5,6,1055,0.175833333333333
"Lobophyllia","Lobophyllia radians",2015,"TB","Gnarly Tree",4,10,"Lobophyllidae","Mussidae","Massive",7853.98163397448,"HardCoral",5,6,648,0.108
"Lobophyllia","Lobophyllia radians",2015,"TB","North of Paradise",4,7,"Lobophyllidae","Mussidae","Massive",3848.4510006475,"HardCoral",5,6,405,0.0675
"Lobophyllia","Lobophyllia radians",2015,"TB","Washing Machine",4,9,"Lobophyllidae","Mussidae","Massive",6361.72512351933,"HardCoral",5,6,424,0.0706666666666667
