"","campaign","observer","site","transect","species","intercept_cm","GrowthForm","ln_area_cm2","ColonySA","ColonySAlwr","ColonySAupr","ColonyVol","ColonyVollwr","ColonyVolupr","Convexity","Convexitylwr","Convexityupr","ConvexSA","ConvexSAlwr","ConvexSAupr","ConvexVol","ConvexVollwr","ConvexVolupr","FracDim","FracDimlwr","FracDimupr","Packing","Packinglwr","Packingupr","Sphericity","Sphericitylwr","Sphericityupr","Vsa","Vsalwr","Vsaupr"
"2394",2015,"TB","North of Paradise",5,"Astrea curta",3,"Massive",1.95571902718882,7.29268199291733,6.92767261647316,7.65769136936151,9.43382376538353,8.9946289856376,9.87301854512946,1.54946521166041,0.418190244219801,2.68074017910102,7.29135036893679,7.02793344483478,7.55476729303881,9.86014346287084,9.35783346576734,10.3624534599743,1.91494857548342,1.72847288245459,2.10142426851224,0.00133162396248682,-0.233282826125137,0.235946074050111,1.91527408925458,0.815908266179424,3.01463991232973,0.159239259359718,-0.402478125198957,0.720956643918392
"2396",2015,"TB","North of Paradise",5,"Coscinaraea columna",35,"Massive",6.86913190738486,9.30545925782414,8.7413793897814,9.86953912586689,12.2345837823655,11.6940338297056,12.7751337350253,0.933798146289804,-0.458546795626608,2.32614308820622,9.33809220348733,8.93101174644483,9.74517266052982,12.9388309700126,12.1625688376725,13.7150931023528,1.76200531305662,1.47382864937311,2.05018197674012,-0.0326329457148852,-0.395202503065937,0.329936611636167,2.4122850708779,0.713342061654189,4.11122808010161,-0.0833707023066402,-0.951440096155849,0.784698691542569
"2397",2015,"TB","North of Paradise",5,"Hydnophora microconos",8,"Massive",3.91730900985738,8.09624640251499,7.65433257677417,8.5381602282558,10.5519758375031,10.0763604473319,11.0275912276744,1.30367142686418,0.0785844954085473,2.52875835831981,8.10847451006999,7.78955782406918,8.42739119607081,11.0892529883735,10.4811104395701,11.6973955371768,1.85388878286915,1.62812420740312,2.07965335833517,-0.0122281075864978,-0.296273877101562,0.271817661928567,2.11369660871312,0.782703521640623,3.44468969578563,0.0623816815203922,-0.617684898723782,0.742448261764566
"2398",2015,"TB","North of Paradise",5,"Pocillopora meandrina",19,NA,5.64731441070522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2399",2015,"TB","North of Paradise",5,"Pocillopora verrucosa",7,NA,3.65026855498628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2400",2015,"TB","North of Paradise",5,"Porites massive",7,"Massive",3.65026855498628,7.98685340634702,7.55567019735679,8.41803661533725,10.3997565457082,9.92945893764628,10.8700541537701,1.33713248889876,0.125743064927449,2.54852191287006,7.99723556397917,7.68606286002532,8.30840826793302,10.9219285374553,10.3285529957941,11.5153040791164,1.86220113914039,1.6419186124225,2.08248366585829,-0.0103821576618123,-0.287530685871557,0.266766370547933,2.08668441945796,0.788010703002819,3.3853581359131,0.0755673583807215,-0.587985744772647,0.73912046153409
"2401",2015,"TB","North of Paradise",5,"Porites massive",4,"Massive",2.53099475398076,7.52834342259416,7.14129301950316,7.91539382568516,9.76174435614707,9.31253190840571,10.2109568038884,1.47738123925083,0.320302829788617,2.63445964871304,7.53098846268875,7.25166515420857,7.81031177116894,10.2206045591436,9.68796266169558,10.7532464565917,1.89704156286391,1.69930556808867,2.09477755763916,-0.00264504011658526,-0.251426642282567,0.246136562049397,1.97346548506203,0.807714651176854,3.13921631894721,0.130833826022919,-0.464802763465921,0.726470415511758
"2406",2015,"TB","North Reef",1,"Pocillopora eydouxi",5,"Arborescent",2.97731368802997,8.30899215309843,7.71521828221634,8.90276602398052,9.58512098016141,9.15184722196272,10.0183947383601,-2.42514769085713,-3.54117133071604,-1.30912405099821,7.85054788424238,7.42203810675772,8.27905766172703,10.6335761863138,9.81645046130238,11.4507019113252,2.29100463070295,1.98765791902723,2.59435134237867,0.458444268311749,0.0767885104501247,0.840100026173374,-3.58076400033278,-5.36914189528431,-1.79238610538124,1.9867978082522,1.0730319510012,2.9005636655032
"2407",2015,"TB","North Reef",2,"Isopora palifera",6,"Arborescent",3.34194265444484,8.48274641792823,7.85824822882061,9.10724460703585,9.79296800117696,9.35380405616634,10.2321319461876,-2.47083691974456,-3.60203246328083,-1.33964137620829,7.99995215074874,7.54926950340265,8.45063479809484,10.8563649511652,9.99695775834811,11.7157721439822,2.30057716856907,1.98153404221558,2.61962029492257,0.482794266600675,0.0813900598224146,0.884198473378936,-3.72077819087194,-5.60169416175864,-1.83986221998524,2.03066838261943,1.06962049704324,2.99171626819563
"2408",2015,"TB","North Reef",2,"Isopora palifera",3,"Arborescent",1.95571902718882,7.82217830779755,7.31328990023696,8.33106671535815,9.00278818024984,8.58460656487769,9.42096979562199,-2.29713846342716,-3.37428786303538,-1.21998906381893,7.43195634317394,7.06470599926042,7.79920668708747,10.0093805418883,9.30907049227273,10.7096905915039,2.2641848920769,2.00420439678486,2.52416538736895,0.390221964176003,0.0631274246907805,0.717316503661226,-3.18848098753982,-4.72119373174742,-1.65576824333221,1.86388397345113,1.08074939178132,2.64701855512094
"2409",2015,"TB","North Reef",2,"Montipora monasteriata",30,"Laminar",6.56082979706749,10.0447292609903,9.67367538706967,10.4157831349109,11.453125764273,10.940293659022,11.9659578695241,-2.34809987251557,-3.6690493690146,-1.02715037601654,9.47832669020424,9.21054762354989,9.7461057568586,13.0504256950537,12.5397975239365,13.5610538661708,2.31049196638648,2.12092826540861,2.50005566736434,0.566402570887294,0.327902942656278,0.80490219911831,-4.00650501020826,-5.1240761572343,-2.88893386318222,1.76793853992589,1.19691920442414,2.33895787542763
"2410",2015,"TB","North Reef",2,"Montipora monasteriata",5,"Laminar",2.97731368802997,8.29915456518069,8.0127787476749,8.58553038268649,9.41043794561723,8.96884996606232,9.85202592517214,-1.89907332002454,-3.03651267547895,-0.761633964570135,7.88660004267749,7.6799307299068,8.09326935544818,10.6653074464852,10.2712095264175,11.0594053665529,2.27780142907297,2.13149798460719,2.42410487353875,0.41255452256573,0.228482799266338,0.596626245865122,-3.00207256470775,-3.86460324648937,-2.13954188292613,1.56904663757664,1.12833939663591,2.00975387851736
"2411",2015,"TB","North Reef",3,"Acropora digitifera",3,"Digitate",1.95571902718882,7.69197764185016,7.36404360974028,8.01991167396003,9.23410162079487,8.80572802976398,9.66247521182576,-0.829433116275738,-1.9328349384154,0.273968705863925,7.17111791905669,6.93445722039662,7.40777861771676,9.60353188265711,9.15224335871848,10.0548204065957,2.40310068568062,2.2355660143767,2.57063535698455,0.520859722737789,0.310075924913234,0.731643520562343,-2.67160396468769,-3.65930315925884,-1.68390477011655,1.31641848600548,0.81175680136869,1.82108017064226
"2412",2015,"TB","North Reef",3,"Acropora digitifera",3,"Digitate",1.95571902718882,7.69197764185016,7.36404360974028,8.01991167396003,9.23410162079487,8.80572802976398,9.66247521182576,-0.829433116275738,-1.9328349384154,0.273968705863925,7.17111791905669,6.93445722039662,7.40777861771676,9.60353188265711,9.15224335871848,10.0548204065957,2.40310068568062,2.2355660143767,2.57063535698455,0.520859722737789,0.310075924913234,0.731643520562343,-2.67160396468769,-3.65930315925884,-1.68390477011655,1.31641848600548,0.81175680136869,1.82108017064226
"2414",2015,"TB","North Reef",3,"Cyphastrea serailia",3,"Massive",1.95571902718882,7.29268199291733,6.92767261647316,7.65769136936151,9.43382376538353,8.9946289856376,9.87301854512946,1.54946521166041,0.418190244219801,2.68074017910102,7.29135036893679,7.02793344483478,7.55476729303881,9.86014346287084,9.35783346576734,10.3624534599743,1.91494857548342,1.72847288245459,2.10142426851224,0.00133162396248682,-0.233282826125137,0.235946074050111,1.91527408925458,0.815908266179424,3.01463991232973,0.159239259359718,-0.402478125198957,0.720956643918392
"2415",2015,"TB","North Reef",3,"Dipsastraea pallida",4,"Massive",2.53099475398076,7.52834342259416,7.14129301950316,7.91539382568516,9.76174435614707,9.31253190840571,10.2109568038884,1.47738123925083,0.320302829788617,2.63445964871304,7.53098846268875,7.25166515420857,7.81031177116894,10.2206045591436,9.68796266169558,10.7532464565917,1.89704156286391,1.69930556808867,2.09477755763916,-0.00264504011658526,-0.251426642282567,0.246136562049397,1.97346548506203,0.807714651176854,3.13921631894721,0.130833826022919,-0.464802763465921,0.726470415511758
"2416",2015,"TB","North Reef",3,"Dipsastraea truncata",7,"Massive",3.65026855498628,7.98685340634702,7.55567019735679,8.41803661533725,10.3997565457082,9.92945893764628,10.8700541537701,1.33713248889876,0.125743064927449,2.54852191287006,7.99723556397917,7.68606286002532,8.30840826793302,10.9219285374553,10.3285529957941,11.5153040791164,1.86220113914039,1.6419186124225,2.08248366585829,-0.0103821576618123,-0.287530685871557,0.266766370547933,2.08668441945796,0.788010703002819,3.3853581359131,0.0755673583807215,-0.587985744772647,0.73912046153409
"2417",2015,"TB","North Reef",3,"Goniastrea edwardsi",6,"Massive",3.34194265444484,7.86054784686654,7.44166522546767,8.27943046826541,10.2240035863107,9.75971290891012,10.6882942637112,1.37576675534301,0.179849943073248,2.57168356761276,7.86879866386496,7.56650294542728,8.17109438230263,10.7287351052584,10.1522870961927,11.3051831143242,1.87179861654954,1.65780020400456,2.08579702909451,-0.00825081702596073,-0.27749298507144,0.260991351019518,2.05549604546528,0.793870269349155,3.31712182158141,0.090791589833487,-0.553831988939811,0.735415168606785
"2418",2015,"TB","North Reef",3,"Isopora palifera",3,"Arborescent",1.95571902718882,7.82217830779755,7.31328990023696,8.33106671535815,9.00278818024984,8.58460656487769,9.42096979562199,-2.29713846342716,-3.37428786303538,-1.21998906381893,7.43195634317394,7.06470599926042,7.79920668708747,10.0093805418883,9.30907049227273,10.7096905915039,2.2641848920769,2.00420439678486,2.52416538736895,0.390221964176003,0.0631274246907805,0.717316503661226,-3.18848098753982,-4.72119373174742,-1.65576824333221,1.86388397345113,1.08074939178132,2.64701855512094
"2419",2015,"TB","North Reef",4,"Dipsastraea pallida",8,"Massive",3.91730900985738,8.09624640251499,7.65433257677417,8.5381602282558,10.5519758375031,10.0763604473319,11.0275912276744,1.30367142686418,0.0785844954085473,2.52875835831981,8.10847451006999,7.78955782406918,8.42739119607081,11.0892529883735,10.4811104395701,11.6973955371768,1.85388878286915,1.62812420740312,2.07965335833517,-0.0122281075864978,-0.296273877101562,0.271817661928567,2.11369660871312,0.782703521640623,3.44468969578563,0.0623816815203922,-0.617684898723782,0.742448261764566
"2420",2015,"TB","North Reef",4,"Isopora palifera",3,"Arborescent",1.95571902718882,7.82217830779755,7.31328990023696,8.33106671535815,9.00278818024984,8.58460656487769,9.42096979562199,-2.29713846342716,-3.37428786303538,-1.21998906381893,7.43195634317394,7.06470599926042,7.79920668708747,10.0093805418883,9.30907049227273,10.7096905915039,2.2641848920769,2.00420439678486,2.52416538736895,0.390221964176003,0.0631274246907805,0.717316503661226,-3.18848098753982,-4.72119373174742,-1.65576824333221,1.86388397345113,1.08074939178132,2.64701855512094
"2423",2015,"TB","North Reef",4,"Montipora monasteriata",7,"Laminar",3.65026855498628,8.62695914354391,8.32577263408315,8.92814565300467,9.79403792603032,9.34057450535196,10.2475013467087,-1.98339681535623,-3.15142485239298,-0.815368778319483,8.18551322228222,7.96815545280226,8.40287099176218,11.113213046684,10.6987332977837,11.5276927955843,2.28394044324764,2.13007052453551,2.43781036195976,0.44144592133149,0.247854436150136,0.635037406512843,-3.19069672102833,-4.09783548578579,-2.28355795627086,1.60639690184546,1.14289730628225,2.06989649740867
"2425",2015,"TB","North Reef",5,"Goniastrea retiformis",4,"Massive",2.53099475398076,7.52834342259416,7.14129301950316,7.91539382568516,9.76174435614707,9.31253190840571,10.2109568038884,1.47738123925083,0.320302829788617,2.63445964871304,7.53098846268875,7.25166515420857,7.81031177116894,10.2206045591436,9.68796266169558,10.7532464565917,1.89704156286391,1.69930556808867,2.09477755763916,-0.00264504011658526,-0.251426642282567,0.246136562049397,1.97346548506203,0.807714651176854,3.13921631894721,0.130833826022919,-0.464802763465921,0.726470415511758
"2426",2015,"TB","North Reef",5,"Isopora palifera",4,"Arborescent",2.53099475398076,8.09631070042111,7.53986520398991,8.65275619685231,9.33070877101338,8.9042917012633,9.75712584076346,-2.36922243583674,-3.46758466358614,-1.27086020808734,7.66767170294181,7.2661007555644,8.06924265031922,10.3608747467538,9.59511870392692,11.1266307895808,2.27928750099008,1.99501107885919,2.56356392312096,0.428638996977249,0.0709765297257878,0.78630146422871,-3.40938160883593,-5.08533077797764,-1.73343243969422,1.93309865159926,1.07677788540494,2.78941941779358
"2430",2015,"TB","North Reef",5,"Porites massive",5,"Massive",2.97731368802997,7.71117776305282,7.30670738171926,8.11564814438638,10.0161565652951,9.55877842060312,10.4735347099871,1.42145598423044,0.243344427340372,2.59956754112051,7.71690803756358,7.42501322439691,8.00880285073025,10.5002628251926,9.94364831283309,11.056877337552,1.88314867913507,1.6765131800595,2.08978417821065,-0.0057302745358104,-0.26570879075296,0.254248241681339,2.01861239555737,0.800394611630687,3.23683017948406,0.108795902054207,-0.513648504572926,0.731240308681339
"2431",2015,"TB","Mermaid Cove",1,"Favites magnistellata",8,"Massive",3.91730900985738,8.09624640251499,7.65433257677417,8.5381602282558,10.5519758375031,10.0763604473319,11.0275912276744,1.30367142686418,0.0785844954085473,2.52875835831981,8.10847451006999,7.78955782406918,8.42739119607081,11.0892529883735,10.4811104395701,11.6973955371768,1.85388878286915,1.62812420740312,2.07965335833517,-0.0122281075864978,-0.296273877101562,0.271817661928567,2.11369660871312,0.782703521640623,3.44468969578563,0.0623816815203922,-0.617684898723782,0.742448261764566
"2432",2015,"TB","Mermaid Cove",1,"Favites sp",6,"Massive",3.34194265444484,7.86054784686654,7.44166522546767,8.27943046826541,10.2240035863107,9.75971290891012,10.6882942637112,1.37576675534301,0.179849943073248,2.57168356761276,7.86879866386496,7.56650294542728,8.17109438230263,10.7287351052584,10.1522870961927,11.3051831143242,1.87179861654954,1.65780020400456,2.08579702909451,-0.00825081702596073,-0.27749298507144,0.260991351019518,2.05549604546528,0.793870269349155,3.31712182158141,0.090791589833487,-0.553831988939811,0.735415168606785
"2433",2015,"TB","Mermaid Cove",1,"Goniastrea retiformis",14,"Massive",5.03654992394694,8.55474291415825,8.06718475957406,9.04230106874244,11.1899692807546,10.6909821986265,11.6889563628827,1.16342679735266,-0.121860781462068,2.44871437616739,8.57470791191598,8.22285100716311,8.92656481666885,11.7905563601251,11.1196000751037,12.4615126451465,1.81904938283981,1.56996606982019,2.06813269585944,-0.0199649977968811,-0.333349244080761,0.293419248486999,2.22691221646853,0.75844371537667,3.69538071756039,0.00711683773794736,-0.743192357278503,0.757426032754398
"2434",2015,"TB","Mermaid Cove",1,"Goniastrea retiformis",20,"Massive",5.74989922717327,8.8469661191851,8.3298461601155,9.36408607825469,11.5965950326166,11.0818775059646,12.1113125592686,1.07404174406888,-0.251764208226738,2.3998476963645,8.87186223156325,8.4986714101743,9.24505305295221,12.2375327575134,11.5258948054343,12.9491707095925,1.79684445678423,1.53265863315981,2.06103028040865,-0.0248961124221941,-0.357281587032057,0.307489362187669,2.29907029601154,0.741565075270775,3.8565755167523,-0.0281062650890144,-0.823908481846825,0.767695951668797
"2435",2015,"TB","Mermaid Cove",1,"Isopora palifera",5,"Arborescent",2.97731368802997,8.30899215309843,7.71521828221634,8.90276602398052,9.58512098016141,9.15184722196272,10.0183947383601,-2.42514769085713,-3.54117133071604,-1.30912405099821,7.85054788424238,7.42203810675772,8.27905766172703,10.6335761863138,9.81645046130238,11.4507019113252,2.29100463070295,1.98765791902723,2.59435134237867,0.458444268311749,0.0767885104501247,0.840100026173374,-3.58076400033278,-5.36914189528431,-1.79238610538124,1.9867978082522,1.0730319510012,2.9005636655032
"2436",2015,"TB","Mermaid Cove",1,"Leptoria phrygia",12,"Massive",4.72824585757134,8.42844629903349,7.9535591465243,8.90333345154269,11.0142287673412,10.5218462768545,11.5066112578279,1.20205832790291,-0.0662171880672042,2.47033384387302,8.44628010708884,8.10356750548895,8.78899270868872,11.5973766089633,10.9438576048073,12.2508956131192,1.82864618060151,1.58603621880459,2.07125614239842,-0.0178338080923812,-0.323073605560057,0.287405989375294,2.19572605108735,0.765421135712298,3.62603096646241,0.0223399910834449,-0.708469644182949,0.753149626349839
"2439",2015,"TB","Mermaid Cove",1,"Montipora efflorescens",15,"Massive",5.17453826536619,8.61126977302458,8.11801883357448,9.10452071247469,11.2686258559051,10.7666438682141,11.7706078435962,1.1461363967109,-0.146865439762351,2.43913823318416,8.6321886321301,8.27622340584982,8.98815385841039,11.877018253969,11.1982278065012,12.5558087014368,1.81475412257407,1.5627624842575,2.06674576089064,-0.0209188591456169,-0.337962215789332,0.296124497498098,2.24087027834804,0.755255770814717,3.72648478588136,0.000303376903613151,-0.758766514226698,0.759373268033924
"2440",2015,"TB","Mermaid Cove",1,"Montipora efflorescens",7,"Massive",3.65026855498628,7.98685340634702,7.55567019735679,8.41803661533725,10.3997565457082,9.92945893764628,10.8700541537701,1.33713248889876,0.125743064927449,2.54852191287006,7.99723556397917,7.68606286002532,8.30840826793302,10.9219285374553,10.3285529957941,11.5153040791164,1.86220113914039,1.6419186124225,2.08248366585829,-0.0103821576618123,-0.287530685871557,0.266766370547933,2.08668441945796,0.788010703002819,3.3853581359131,0.0755673583807215,-0.587985744772647,0.73912046153409
"2441",2015,"TB","Mermaid Cove",1,"Pocillopora damicornis",5,NA,2.97731368802997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
