"campaign","observer","site","transect","species","intercept_cm","genus"
2015,"TB","North of Paradise",4,"Hydnophora exesa",4,"Hydnophora"
2015,"TB","North of Paradise",4,"Isopora palifera",4,"Isopora"
2015,"TB","North of Paradise",4,"Lobophyllia radians",7,"Lobophyllia"
2015,"TB","North of Paradise",4,"Platygyra sinensis",9,"Platygyra"
2015,"TB","North of Paradise",4,"Pocillopora verrucosa",7,"Pocillopora"
2015,"TB","North of Paradise",4,"Pocillopora verrucosa",3,"Pocillopora"
2015,"TB","North of Paradise",4,"soft",10,"soft"
2015,"TB","North of Paradise",5,"Acropora hyacinthus",5,"Acropora"
2015,"TB","North of Paradise",5,"Astrea curta",3,"Astrea"
2015,"TB","North of Paradise",5,"soft",8,"soft"
2015,"TB","North of Paradise",5,"Coscinaraea columna",35,"Coscinaraea"
2015,"TB","North of Paradise",5,"Hydnophora microconos",8,"Hydnophora"
2015,"TB","North of Paradise",5,"Pocillopora meandrina",19,"Pocillopora"
2015,"TB","North of Paradise",5,"Pocillopora verrucosa",7,"Pocillopora"
2015,"TB","North of Paradise",5,"Porites sp.",7,"Porites"
2015,"TB","North of Paradise",5,"Porites sp.",4,"Porites"
2015,"TB","North of Paradise",5,"soft",70,"soft"
2015,"TB","North of Paradise",5,"soft",90,"soft"
2015,"TB","North of Paradise",5,"soft",5,"soft"
2015,"TB","North of Paradise",5,"soft",5,"soft"
2015,"TB","North Reef",1,"Pocillopora eydouxi",5,"Pocillopora"
2015,"TB","North Reef",2,"Isopora palifera",6,"Isopora"
2015,"TB","North Reef",2,"Isopora palifera",3,"Isopora"
2015,"TB","North Reef",2,"Montipora monasteriata",30,"Montipora"
2015,"TB","North Reef",2,"Montipora monasteriata",5,"Montipora"
2015,"TB","North Reef",3,"Acropora digitifera",3,"Acropora"
2015,"TB","North Reef",3,"Acropora digitifera",3,"Acropora"
2015,"TB","North Reef",3,"soft",7,"soft"
2015,"TB","North Reef",3,"Cyphastrea serailia",3,"Cyphastrea"
2015,"TB","North Reef",3,"Dipsastraea pallida",4,"Dipsastraea"
2015,"TB","North Reef",3,"Dipsastraea truncata",7,"Dipsastraea"
2015,"TB","North Reef",3,"Goniastrea edwardsi",6,"Goniastrea"
2015,"TB","North Reef",3,"Isopora palifera",3,"Isopora"
2015,"TB","North Reef",4,"Dipsastraea pallida",8,"Dipsastraea"
2015,"TB","North Reef",4,"Isopora palifera",3,"Isopora"
2015,"TB","North Reef",4,"soft",21,"soft"
2015,"TB","North Reef",4,"soft",5,"soft"
2015,"TB","North Reef",4,"Montipora monasteriata",7,"Montipora"
2015,"TB","North Reef",4,"Montipora sp.",3,"Montipora"
2015,"TB","North Reef",5,"Goniastrea retiformis",4,"Goniastrea"
2015,"TB","North Reef",5,"Isopora palifera",4,"Isopora"
2015,"TB","North Reef",5,"Montipora sp.",3,"Montipora"
2015,"TB","North Reef",5,"Montipora sp.",3,"Montipora"
2015,"TB","North Reef",5,"Montipora sp.",4,"Montipora"
2015,"TB","North Reef",5,"Porites sp.",5,"Porites"
2015,"TB","Mermaid Cove",1,"Favites magnistellata",8,"Favites"
2015,"TB","Mermaid Cove",1,"Favites sp.",6,"Favites"
2015,"TB","Mermaid Cove",1,"Goniastrea retiformis",14,"Goniastrea"
2015,"TB","Mermaid Cove",1,"Goniastrea retiformis",20,"Goniastrea"
2015,"TB","Mermaid Cove",1,"Isopora palifera",5,"Isopora"
2015,"TB","Mermaid Cove",1,"Leptoria phrygia",12,"Leptoria"
2015,"TB","Mermaid Cove",1,"soft",9,"soft"
2015,"TB","Mermaid Cove",1,"soft",11,"soft"
2015,"TB","Mermaid Cove",1,"Montipora efflorescens",15,"Montipora"
2015,"TB","Mermaid Cove",1,"Montipora efflorescens",7,"Montipora"
2015,"TB","Mermaid Cove",1,"Pocillopora damicornis",5,"Pocillopora"
2015,"TB","Mermaid Cove",2,"Goniastrea edwardsi",6,"Goniastrea"
2015,"TB","Mermaid Cove",2,"Goniastrea edwardsi",5,"Goniastrea"
2015,"TB","Mermaid Cove",2,"Montipora crassituberculata",7,"Montipora"
2015,"TB","Mermaid Cove",2,"Montipora crassituberculata",6,"Montipora"
2015,"TB","Mermaid Cove",3,"Goniastrea edwardsi",34,"Goniastrea"
2015,"TB","Mermaid Cove",3,"Montipora crassituberculata",5,"Montipora"
2015,"TB","Mermaid Cove",4,"Goniastrea edwardsi",4,"Goniastrea"
2015,"TB","Mermaid Cove",4,"Isopora palifera",16,"Isopora"
2015,"TB","Mermaid Cove",4,"Isopora palifera",4,"Isopora"
2015,"TB","Mermaid Cove",4,"Montipora foveolata",3,"Montipora"
2015,"TB","Mermaid Cove",4,"Montipora foveolata",5,"Montipora"
2015,"TB","Mermaid Cove",5,"Goniastrea sp.",4,"Goniastrea"
2015,"TB","Mermaid Cove",5,"Leptastrea purpurea",5,"Leptastrea"
2015,"TB","Osprey",1,"Acropora hyacinthus",3,"Acropora"
2015,"TB","Osprey",1,"Porites sp.",15,"Porites"
2015,"TB","Osprey",1,"soft",12,"soft"
2015,"TB","Osprey",1,"soft",32,"soft"
2015,"TB","Osprey",1,"soft",12,"soft"
2015,"TB","Osprey",1,"soft",50,"soft"
2015,"TB","Osprey",2,"Porites sp.",13,"Porites"
2015,"TB","Osprey",2,"Porites sp.",26,"Porites"
2015,"TB","Osprey",2,"soft",5,"soft"
2015,"TB","Osprey",2,"soft",12,"soft"
2015,"TB","Osprey",2,"soft",32,"soft"
2015,"TB","Osprey",3,"soft",7,"soft"
2015,"TB","Osprey",3,"Porites sp.",15,"Porites"
2015,"TB","Osprey",3,"soft",20,"soft"
2015,"TB","Osprey",4,"Acropora humilis",6,"Acropora"
2015,"TB","Osprey",4,"Dipsastraea matthaii",7,"Dipsastraea"
2015,"TB","Osprey",4,"Goniastrea retiformis",12,"Goniastrea"
2015,"TB","Osprey",4,"Porites sp.",55,"Porites"
2015,"TB","Osprey",4,"soft",60,"soft"
2015,"TB","Osprey",4,"soft",50,"soft"
2015,"TB","Osprey",5,"soft",5,"soft"
2015,"TB","Osprey",5,"soft",85,"soft"
2015,"TB","Osprey",5,"soft",20,"soft"
2015,"TB","Osprey",5,"soft",24,"soft"
2015,"TB","Resort",1,"soft",14,"soft"
2015,"TB","Resort",1,"soft",7,"soft"
2015,"TB","Resort",1,"soft",55,"soft"
2015,"TB","Resort",1,"soft",7,"soft"
2015,"TB","Resort",1,"soft",10,"soft"
2015,"TB","Resort",1,"Pocillopora sp.",6,"Pocillopora"
2015,"TB","Resort",1,"Porites sp.",9,"Porites"
2015,"TB","Resort",1,"Porites sp.",6,"Porites"
2015,"TB","Resort",1,"Porites sp.",25,"Porites"
2015,"TB","Resort",1,"Porites sp.",10,"Porites"
2015,"TB","Resort",1,"Porites sp.",88,"Porites"
2015,"TB","Resort",1,"Porites sp.",5,"Porites"
2015,"TB","Resort",1,"soft",8,"soft"
2015,"TB","Resort",1,"soft",10,"soft"
2015,"TB","Resort",1,"soft",40,"soft"
2015,"TB","Resort",1,"soft",3,"soft"
2015,"TB","Resort",1,"soft",8,"soft"
2015,"TB","Resort",1,"soft",14,"soft"
2015,"TB","Resort",1,"soft",70,"soft"
2015,"TB","Resort",1,"soft",85,"soft"
2015,"TB","Resort",2,"Leptoria phrygia",18,"Leptoria"
2015,"TB","Resort",2,"soft",60,"soft"
2015,"TB","Resort",2,"soft",15,"soft"
2015,"TB","Resort",2,"soft",7,"soft"
2015,"TB","Resort",2,"soft",3,"soft"
2015,"TB","Resort",2,"soft",6,"soft"
2015,"TB","Resort",2,"soft",10,"soft"
2015,"TB","Resort",2,"soft",25,"soft"
2015,"TB","Resort",2,"soft",101,"soft"
2015,"TB","Resort",2,"soft",14,"soft"
2015,"TB","Resort",2,"soft",34,"soft"
2015,"TB","Resort",2,"soft",14,"soft"
2015,"TB","Resort",2,"soft",6,"soft"
2015,"TB","Resort",2,"Pocillopora damicornis",2,"Pocillopora"
2015,"TB","Resort",2,"Porites cylindrica",2,"Porites"
2015,"TB","Resort",2,"Porites sp.",4,"Porites"
2015,"TB","Resort",2,"Porites sp.",12,"Porites"
2015,"TB","Resort",2,"Porites rus",5,"Porites"
2015,"TB","Resort",2,"Porites rus",35,"Porites"
2015,"TB","Resort",2,"Porites rus",12,"Porites"
2015,"TB","Resort",2,"Porites rus",29,"Porites"
2015,"TB","Resort",2,"Porites rus",34,"Porites"
2015,"TB","Resort",2,"Porites rus",3,"Porites"
2015,"TB","Resort",2,"Porites rus",45,"Porites"
2015,"TB","Resort",3,"Acropora tenuis",17,"Acropora"
2015,"TB","Resort",3,"soft",7,"soft"
2015,"TB","Resort",3,"Porites sp.",34,"Porites"
2015,"TB","Resort",3,"Porites sp.",15,"Porites"
2015,"TB","Resort",3,"Porites rus",4,"Porites"
2015,"TB","Resort",3,"Porites rus",12,"Porites"
2015,"TB","Resort",3,"Porites rus",9,"Porites"
2015,"TB","Resort",3,"Porites rus",205,"Porites"
2015,"TB","Resort",3,"soft",180,"soft"
2015,"TB","Resort",3,"soft",28,"soft"
2015,"TB","Resort",3,"soft",10,"soft"
2015,"TB","Resort",4,"Acropora intermedia",4,"Acropora"
2015,"TB","Resort",4,"Acropora nasuta",3,"Acropora"
2015,"TB","Resort",4,"Dipsastraea danai",5,"Dipsastraea"
2015,"TB","Resort",4,"Galaxea fascicularis",4,"Galaxea"
2015,"TB","Resort",4,"soft",83,"soft"
2015,"TB","Resort",4,"soft",9,"soft"
2015,"TB","Resort",4,"soft",27,"soft"
2015,"TB","Resort",4,"Pocillopora damicornis",7,"Pocillopora"
2015,"TB","Resort",4,"Pocillopora verrucosa",12,"Pocillopora"
2015,"TB","Resort",4,"Porites cylindrica",5,"Porites"
2015,"TB","Resort",4,"Porites sp.",50,"Porites"
2015,"TB","Resort",4,"Porites sp.",11,"Porites"
2015,"TB","Resort",4,"Porites rus",81,"Porites"
2015,"TB","Resort",4,"Porites rus",33,"Porites"
2015,"TB","Resort",4,"Porites rus",57,"Porites"
2015,"TB","Resort",4,"Porites rus",55,"Porites"
2015,"TB","Resort",4,"Psammocora digitata",11,"Psammocora"
2015,"TB","Resort",4,"soft",11,"soft"
2015,"TB","Resort",4,"soft",33,"soft"
2015,"TB","Resort",4,"soft",7,"soft"
2015,"TB","Resort",5,"coral",0,"coral"
2015,"TB","South Island",1,"Acropora cerealis",12,"Acropora"
2015,"TB","South Island",1,"Acropora digitifera",8,"Acropora"
2015,"TB","South Island",1,"Acropora monticulosa",25,"Acropora"
2015,"TB","South Island",1,"Favites halicora",3,"Favites"
2015,"TB","South Island",1,"Hydnophora exesa",7,"Hydnophora"
2015,"TB","South Island",1,"Hydnophora microconos",3,"Hydnophora"
2015,"TB","South Island",1,"Isopora palifera",7,"Isopora"
2015,"TB","South Island",1,"Pocillopora damicornis",4,"Pocillopora"
2015,"TB","South Island",1,"Pocillopora eydouxi",3,"Pocillopora"
2015,"TB","South Island",1,"Pocillopora verrucosa",5,"Pocillopora"
2015,"TB","South Island",1,"soft",35,"soft"
2015,"TB","South Island",1,"soft",10,"soft"
2015,"TB","South Island",2,"Acropora gemmifera",4,"Acropora"
2015,"TB","South Island",2,"Acropora millepora",2,"Acropora"
2015,"TB","South Island",2,"Acropora millepora",5,"Acropora"
2015,"TB","South Island",2,"Hydnophora microconos",6,"Hydnophora"
2015,"TB","South Island",2,"Isopora palifera",2,"Isopora"
2015,"TB","South Island",2,"Pocillopora eydouxi",22,"Pocillopora"
2015,"TB","South Island",2,"Pocillopora eydouxi",7,"Pocillopora"
2015,"TB","South Island",2,"soft",3,"soft"
2015,"TB","South Island",2,"soft",25,"soft"
2015,"TB","South Island",2,"soft",16,"soft"
2015,"TB","South Island",2,"soft",24,"soft"
2015,"TB","South Island",3,"Pocillopora verrucosa",10,"Pocillopora"
2015,"TB","South Island",3,"Pocillopora verrucosa",14,"Pocillopora"
2015,"TB","South Island",3,"Pocillopora verrucosa",4,"Pocillopora"
2015,"TB","South Island",3,"soft",12,"soft"
2015,"TB","South Island",3,"soft",40,"soft"
2015,"TB","South Island",4,"Acropora digitifera",5,"Acropora"
2015,"TB","South Island",4,"Astrea curta",6,"Astrea"
2015,"TB","South Island",4,"Favites magnistellata",5,"Favites"
2015,"TB","South Island",4,"Leptastrea inaequalis",12,"Leptastrea"
2015,"TB","South Island",4,"Leptastrea inaequalis",10,"Leptastrea"
2015,"TB","South Island",4,"Platygyra daedalea",4,"Platygyra"
2015,"TB","South Island",4,"soft",7,"soft"
2015,"TB","South Island",4,"soft",40,"soft"
2015,"TB","South Island",4,"soft",16,"soft"
2015,"TB","South Island",4,"soft",120,"soft"
2015,"TB","South Island",4,"soft",40,"soft"
2015,"TB","South Island",4,"soft",17,"soft"
2015,"TB","South Island",4,"Stylophora pistillata",4,"Stylophora"
2015,"TB","South Island",5,"Acropora millepora",7,"Acropora"
2015,"TB","South Island",5,"Acropora monticulosa",9,"Acropora"
2015,"TB","South Island",5,"Acropora robusta",7,"Acropora"
2015,"TB","South Island",5,"Acropora valida",4,"Acropora"
2015,"TB","South Island",5,"Favites magnistellata",5,"Favites"
2015,"TB","South Island",5,"Isopora palifera",14,"Isopora"
2015,"TB","South Island",5,"Pocillopora damicornis",5,"Pocillopora"
2015,"TB","South Island",5,"Pocillopora verrucosa",4,"Pocillopora"
2015,"TB","South Island",5,"Pocillopora verrucosa",6,"Pocillopora"
2015,"TB","South Island",5,"Pocillopora verrucosa",4,"Pocillopora"
2015,"TB","South Island",5,"Porites sp.",6,"Porites"
2015,"TB","South Island",5,"soft",32,"soft"
2015,"TB","South Island",5,"soft",26,"soft"
2015,"TB","Southeast",1,"Acanthastrea hemprichii",10,"Acanthastrea"
2015,"TB","Southeast",1,"Acropora digitifera",9,"Acropora"
2015,"TB","Southeast",1,"Acropora digitifera",17,"Acropora"
2015,"TB","Southeast",1,"Acropora gemmifera",4,"Acropora"
2015,"TB","Southeast",1,"Isopora palifera",4,"Isopora"
2015,"TB","Southeast",1,"Montipora foveolata",5,"Montipora"
2015,"TB","Southeast",1,"Pocillopora verrucosa",5,"Pocillopora"
2015,"TB","Southeast",1,"Porites sp.",13,"Porites"
2015,"TB","Southeast",1,"Porites sp.",3,"Porites"
2015,"TB","Southeast",1,"soft",12,"soft"
2015,"TB","Southeast",1,"soft",4,"soft"
2015,"TB","Southeast",1,"soft",7,"soft"
2015,"TB","Southeast",1,"soft",3,"soft"
2015,"TB","Southeast",2,"Favites pentagona",20,"Favites"
2015,"TB","Southeast",2,"Goniastrea edwardsi",14,"Goniastrea"
2015,"TB","Southeast",2,"Porites sp.",15,"Porites"
2015,"TB","Southeast",2,"Porites sp.",4,"Porites"
2015,"TB","Southeast",2,"soft",10,"soft"
2015,"TB","Southeast",2,"soft",12,"soft"
2015,"TB","Southeast",2,"Stylophora pistillata",10,"Stylophora"
2015,"TB","Southeast",3,"Porites sp.",19,"Porites"
2015,"TB","Southeast",4,"coral",0,"coral"
2015,"TB","Southeast",5,"coral",0,"coral"
2015,"TB","Trimodal",1,"Isopora palifera",3,"Isopora"
2015,"TB","Trimodal",1,"Isopora palifera",3,"Isopora"
2015,"TB","Trimodal",1,"Isopora palifera",15,"Isopora"
2015,"TB","Trimodal",1,"Platygyra daedalea",11,"Platygyra"
2015,"TB","Trimodal",2,"Pocillopora eydouxi",7,"Pocillopora"
2015,"TB","Trimodal",3,"Favites pentagona",6,"Favites"
2015,"TB","Trimodal",3,"Goniastrea edwardsi",4,"Goniastrea"
2015,"TB","Trimodal",3,"Isopora palifera",5,"Isopora"
2015,"TB","Trimodal",3,"Isopora palifera",7,"Isopora"
2015,"TB","Trimodal",3,"soft",7,"soft"
2015,"TB","Trimodal",3,"Platygyra sinensis",7,"Platygyra"
2015,"TB","Trimodal",3,"Platygyra ryukyuensis",55,"Platygyra"
2015,"TB","Trimodal",3,"soft",30,"soft"
2015,"TB","Trimodal",4,"Coeloseris mayeri",35,"Coeloseris"
2015,"TB","Trimodal",4,"Isopora palifera",10,"Isopora"
2015,"TB","Trimodal",4,"Porites sp.",4,"Porites"
2015,"TB","Trimodal",5,"coral",0,"coral"
2015,"TB","Turtle Beach",1,"Coeloseris mayeri",7,"Coeloseris"
2015,"TB","Turtle Beach",1,"Coeloseris mayeri",26,"Coeloseris"
2015,"TB","Turtle Beach",1,"Montipora efflorescens",14,"Montipora"
2015,"TB","Turtle Beach",1,"Montipora hispida",100,"Montipora"
2015,"TB","Turtle Beach",1,"Montipora hispida",9,"Montipora"
2015,"TB","Turtle Beach",1,"Montipora hispida",15,"Montipora"
2015,"TB","Turtle Beach",1,"Montipora hispida",23,"Montipora"
2015,"TB","Turtle Beach",1,"Montipora hispida",9,"Montipora"
2015,"TB","Turtle Beach",1,"Montipora hispida",5,"Montipora"
2015,"TB","Turtle Beach",1,"Montipora hispida",9,"Montipora"
2015,"TB","Turtle Beach",1,"Montipora hispida",1,"Montipora"
2015,"TB","Turtle Beach",1,"Montipora hispida",6,"Montipora"
2015,"TB","Turtle Beach",1,"Montipora hispida",4,"Montipora"
2015,"TB","Turtle Beach",1,"Montipora hispida",14,"Montipora"
2015,"TB","Turtle Beach",1,"Montipora hispida",6,"Montipora"
2015,"TB","Turtle Beach",1,"Montipora hispida",135,"Montipora"
2015,"TB","Turtle Beach",1,"Montipora hispida",85,"Montipora"
2015,"TB","Turtle Beach",1,"Montipora informis",90,"Montipora"
2015,"TB","Turtle Beach",2,"Goniastrea edwardsi",51,"Goniastrea"
2015,"TB","Turtle Beach",2,"Montipora hispida",8,"Montipora"
2015,"TB","Turtle Beach",2,"Montipora hispida",78,"Montipora"
2015,"TB","Turtle Beach",2,"Montipora hispida",7,"Montipora"
2015,"TB","Turtle Beach",2,"Montipora hispida",6,"Montipora"
2015,"TB","Turtle Beach",2,"Montipora hispida",16,"Montipora"
2015,"TB","Turtle Beach",2,"Montipora hispida",8,"Montipora"
2015,"TB","Turtle Beach",2,"Montipora hispida",41,"Montipora"
2015,"TB","Turtle Beach",2,"Montipora hispida",10,"Montipora"
2015,"TB","Turtle Beach",2,"Montipora hispida",75,"Montipora"
2015,"TB","Turtle Beach",2,"Montipora hispida",34,"Montipora"
2015,"TB","Turtle Beach",2,"Montipora hispida",4,"Montipora"
2015,"TB","Turtle Beach",2,"Montipora hispida",15,"Montipora"
2015,"TB","Turtle Beach",2,"Montipora hispida",30,"Montipora"
2015,"TB","Turtle Beach",2,"Montipora hispida",80,"Montipora"
2015,"TB","Turtle Beach",2,"Montipora hispida",15,"Montipora"
2015,"TB","Turtle Beach",2,"Montipora informis",14,"Montipora"
2015,"TB","Turtle Beach",2,"Porites sp.",65,"Porites"
2015,"TB","Turtle Beach",3,"Acropora nasuta",7,"Acropora"
2015,"TB","Turtle Beach",3,"Goniastrea edwardsi",7,"Goniastrea"
2015,"TB","Turtle Beach",3,"Montipora hispida",100,"Montipora"
2015,"TB","Turtle Beach",3,"Montipora hispida",105,"Montipora"
2015,"TB","Turtle Beach",3,"Montipora hispida",65,"Montipora"
2015,"TB","Turtle Beach",3,"Montipora hispida",8,"Montipora"
2015,"TB","Turtle Beach",3,"Montipora hispida",41,"Montipora"
2015,"TB","Turtle Beach",3,"Montipora hispida",14,"Montipora"
2015,"TB","Turtle Beach",3,"Montipora stilosa",30,"Montipora"
2015,"TB","Turtle Beach",3,"Montipora stilosa",12,"Montipora"
2015,"TB","Turtle Beach",3,"Pocillopora damicornis",16,"Pocillopora"
2015,"TB","Turtle Beach",3,"Porites sp.",34,"Porites"
2015,"TB","Turtle Beach",3,"Porites sp.",16,"Porites"
2015,"TB","Turtle Beach",4,"Dipsastraea lizardensis",6,"Dipsastraea"
2015,"TB","Turtle Beach",4,"Dipsastraea lizardensis",5,"Dipsastraea"
2015,"TB","Turtle Beach",4,"soft",29,"soft"
2015,"TB","Turtle Beach",4,"soft",10,"soft"
2015,"TB","Turtle Beach",4,"soft",26,"soft"
2015,"TB","Turtle Beach",4,"Montipora hispida",11,"Montipora"
2015,"TB","Turtle Beach",4,"Montipora hispida",12,"Montipora"
2015,"TB","Turtle Beach",4,"Montipora millepora",26,"Montipora"
2015,"TB","Turtle Beach",4,"Montipora millepora",22,"Montipora"
2015,"TB","Turtle Beach",4,"Montipora millepora",5,"Montipora"
2015,"TB","Turtle Beach",4,"Montipora nodosa",27,"Montipora"
2015,"TB","Turtle Beach",5,"Coeloseris mayeri",6,"Coeloseris"
2015,"TB","Turtle Beach",5,"soft",5,"soft"
2015,"TB","Turtle Beach",5,"soft",30,"soft"
2015,"TB","Turtle Beach",5,"Porites sp.",7,"Porites"
2015,"TB","Vickies",1,"soft",15,"soft"
2015,"TB","Vickies",1,"Galaxea fascicularis",8,"Galaxea"
2015,"TB","Vickies",1,"Isopora palifera",12,"Isopora"
2015,"TB","Vickies",1,"Platygyra sinensis",7,"Platygyra"
2015,"TB","Vickies",1,"Platygyra pini",4,"Platygyra"
2015,"TB","Vickies",1,"Porites sp.",5,"Porites"
2015,"TB","Vickies",1,"Porites sp.",12,"Porites"
2015,"TB","Vickies",1,"soft",35,"soft"
2015,"TB","Vickies",1,"soft",50,"soft"
2015,"TB","Vickies",1,"soft",25,"soft"
2015,"TB","Vickies",1,"soft",20,"soft"
2015,"TB","Vickies",1,"soft",20,"soft"
2015,"TB","Vickies",2,"Acropora loripes",4,"Acropora"
2015,"TB","Vickies",2,"soft",28,"soft"
2015,"TB","Vickies",2,"soft",15,"soft"
2015,"TB","Vickies",2,"soft",24,"soft"
2015,"TB","Vickies",2,"Echinopora lamellosa",5,"Echinopora"
2015,"TB","Vickies",2,"Hydnophora microconos",9,"Hydnophora"
2015,"TB","Vickies",2,"soft",10,"soft"
2015,"TB","Vickies",2,"soft",6,"soft"
2015,"TB","Vickies",2,"Isopora palifera",22,"Isopora"
2015,"TB","Vickies",2,"Platygyra daedalea",15,"Platygyra"
2015,"TB","Vickies",2,"Porites sp.",22,"Porites"
2015,"TB","Vickies",2,"Porites sp.",30,"Porites"
2015,"TB","Vickies",2,"soft",10,"soft"
2015,"TB","Vickies",2,"soft",50,"soft"
2015,"TB","Vickies",2,"soft",15,"soft"
2015,"TB","Vickies",2,"soft",12,"soft"
2015,"TB","Vickies",2,"soft",15,"soft"
2015,"TB","Vickies",2,"soft",12,"soft"
2015,"TB","Vickies",2,"soft",7,"soft"
2015,"TB","Vickies",2,"soft",10,"soft"
2015,"TB","Vickies",2,"soft",15,"soft"
2015,"TB","Vickies",2,"soft",12,"soft"
2015,"TB","Vickies",3,"Acropora florida",30,"Acropora"
2015,"TB","Vickies",3,"Acropora florida",15,"Acropora"
2015,"TB","Vickies",3,"soft",140,"soft"
2015,"TB","Vickies",3,"soft",5,"soft"
2015,"TB","Vickies",3,"soft",40,"soft"
2015,"TB","Vickies",4,"Acropora fat_digitifera",5,"Acropora"
2015,"TB","Vickies",4,"Isopora palifera",35,"Isopora"
2015,"TB","Vickies",4,"soft",5,"soft"
2015,"TB","Vickies",4,"Platygyra daedalea",12,"Platygyra"
2015,"TB","Vickies",4,"Porites sp.",3,"Porites"
2015,"TB","Vickies",4,"soft",30,"soft"
2015,"TB","Vickies",4,"soft",40,"soft"
2015,"TB","Vickies",4,"soft",20,"soft"
2015,"TB","Vickies",4,"soft",60,"soft"
2015,"TB","Vickies",4,"soft",20,"soft"
2015,"TB","Vickies",4,"soft",30,"soft"
2015,"TB","Vickies",4,"soft",40,"soft"
2015,"TB","Vickies",4,"soft",15,"soft"
2015,"TB","Vickies",5,"Dipsastraea vietnamensis",5,"Dipsastraea"
2015,"TB","Vickies",5,"Goniastrea pectinata",8,"Goniastrea"
2015,"TB","Vickies",5,"Hydnophora exesa",6,"Hydnophora"
2015,"TB","Vickies",5,"Isopora palifera",15,"Isopora"
2015,"TB","Vickies",5,"Isopora palifera",22,"Isopora"
2015,"TB","Vickies",5,"Isopora palifera",4,"Isopora"
2015,"TB","Vickies",5,"Montipora peltiformis",18,"Montipora"
2015,"TB","Vickies",5,"Platygyra daedalea",7,"Platygyra"
2015,"TB","Vickies",5,"Pocillopora damicornis",20,"Pocillopora"
2015,"TB","Vickies",5,"soft",20,"soft"
2015,"TB","Vickies",5,"soft",12,"soft"
2015,"TB","Vickies",5,"soft",65,"soft"
2015,"TB","Vickies",5,"soft",12,"soft"
2015,"TB","Vickies",5,"soft",55,"soft"
2015,"TB","Vickies",5,"soft",30,"soft"
2015,"TB","Vickies",5,"soft",35,"soft"
2015,"TB","Vickies",5,"soft",15,"soft"
2015,"TB","Vickies",5,"soft",5,"soft"
2015,"TB","Vickies",5,"soft",105,"soft"
2015,"TB","Vickies",5,"soft",10,"soft"
2015,"TB","Vickies",5,"soft",40,"soft"
2015,"TB","Washing Machine",1,"Acropora digitifera",6,"Acropora"
2015,"TB","Washing Machine",1,"Acropora digitifera",4,"Acropora"
2015,"TB","Washing Machine",1,"Acropora humilis",4,"Acropora"
2015,"TB","Washing Machine",1,"Acropora nana",5,"Acropora"
2015,"TB","Washing Machine",1,"Acropora nana",6,"Acropora"
2015,"TB","Washing Machine",1,"Acropora nana",7,"Acropora"
2015,"TB","Washing Machine",1,"Acropora nana",4,"Acropora"
2015,"TB","Washing Machine",1,"Favites halicora",3,"Favites"
2015,"TB","Washing Machine",1,"Goniastrea retiformis",4,"Goniastrea"
2015,"TB","Washing Machine",1,"Hydnophora microconos",6,"Hydnophora"
2015,"TB","Washing Machine",1,"Isopora palifera",5,"Isopora"
2015,"TB","Washing Machine",1,"Isopora palifera",9,"Isopora"
2015,"TB","Washing Machine",1,"Isopora palifera",9,"Isopora"
2015,"TB","Washing Machine",1,"Stylophora pistillata",3,"Stylophora"
2015,"TB","Washing Machine",1,"Stylophora pistillata",2,"Stylophora"
2015,"TB","Washing Machine",1,"Stylophora pistillata",3,"Stylophora"
2015,"TB","Washing Machine",1,"Stylophora pistillata",3,"Stylophora"
2015,"TB","Washing Machine",1,"Stylophora pistillata",8,"Stylophora"
2015,"TB","Washing Machine",2,"Acropora fat_digitifera",5,"Acropora"
2015,"TB","Washing Machine",2,"Acropora fat_digitifera",3,"Acropora"
2015,"TB","Washing Machine",2,"Acropora monticulosa",7,"Acropora"
2015,"TB","Washing Machine",2,"Acropora monticulosa",3,"Acropora"
2015,"TB","Washing Machine",2,"Acropora monticulosa",3,"Acropora"
2015,"TB","Washing Machine",2,"Acropora spathulata",7,"Acropora"
2015,"TB","Washing Machine",2,"Acropora valida",4,"Acropora"
2015,"TB","Washing Machine",2,"Goniastrea stelligera",12,"Goniastrea"
2015,"TB","Washing Machine",2,"Goniastrea stelligera",19,"Goniastrea"
2015,"TB","Washing Machine",2,"Isopora palifera",12,"Isopora"
2015,"TB","Washing Machine",2,"Isopora palifera",10,"Isopora"
2015,"TB","Washing Machine",2,"Isopora palifera",12,"Isopora"
2015,"TB","Washing Machine",2,"Montipora venosa",4,"Montipora"
